Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1666300,6000,614400,1152500,3,2012-10-22 00:00:00
100,1666600,6000,614400,1152600,3,2012-10-23 00:00:00
100,1666800,4700,615700,1152800,3,2012-10-24 00:00:00
100,1667200,4700,615700,1152800,3,2012-10-25 00:00:00
100,1667600,6000,614400,1152800,3,2012-10-26 00:00:00
100,1667900,6000,614400,1152900,3,2012-10-27 00:00:00
100,1668000,4700,615700,1153200,3,2012-10-28 00:00:00
100,1668400,4700,615700,1153200,3,2012-10-29 00:00:00
100,1668500,4700,615700,1153500,3,2012-10-30 00:00:00
100,1668800,6000,614400,1153600,3,2012-10-31 00:00:00
100,1669000,4700,615700,1153800,3,2012-11-01 00:00:00
100,1669200,4700,615700,1154000,3,2012-11-02 00:00:00
100,1669500,4700,615700,1154100,3,2012-11-03 00:00:00
100,1669700,4700,615700,1154300,3,2012-11-04 00:00:00
100,1670100,6000,614400,1154300,3,2012-11-05 00:00:00
100,1670200,4700,615700,1154600,3,2012-11-06 00:00:00
100,1670500,4700,615700,1154700,3,2012-11-07 00:00:00
100,1670900,6000,614400,1154700,3,2012-11-08 00:00:00
100,1671100,6000,614400,1154900,3,2012-11-09 00:00:00
100,1671100,6000,614400,1155300,3,2012-11-10 00:00:00
100,1671300,6000,614400,1155500,3,2012-11-11 00:00:00
100,1671600,4700,615700,1155600,3,2012-11-12 00:00:00
100,1671800,6000,614400,1155800,3,2012-11-13 00:00:00
100,1671900,6000,614400,1156100,3,2012-11-14 00:00:00
100,1672000,6000,614400,1156400,3,2012-11-15 00:00:00
200,1672200,4700,615700,1156500,3,2012-11-16 00:00:00
200,1672300,4700,615700,1156800,3,2012-11-17 00:00:00
200,1672800,4700,615700,1156700,3,2012-11-18 00:00:00
200,1672900,4700,615700,1157000,3,2012-11-19 00:00:00
200,1674400,4700,615700,1155900,3,2012-11-20 00:00:00
200,1674800,4700,615700,1155900,3,2012-11-21 00:00:00
200,1675100,4700,615700,1156000,3,2012-11-22 00:00:00
200,1675500,4700,615700,1156000,3,2012-11-23 00:00:00
200,1675800,4700,615700,1156100,3,2012-11-24 00:00:00
200,1676100,4700,615700,1156200,3,2012-11-25 00:00:00
200,1676400,4700,615700,1156300,3,2012-11-26 00:00:00
200,1676500,4700,615700,1156600,3,2012-11-27 00:00:00
200,1676700,4700,615700,1156800,3,2012-11-28 00:00:00
200,1676900,4700,615700,1157000,3,2012-11-29 00:00:00
200,1677000,4700,615700,1157300,3,2012-11-30 00:00:00
200,1677300,4700,615700,1157400,3,2012-12-01 00:00:00
200,1677600,4700,615700,1157500,3,2012-12-02 00:00:00
200,1677800,4700,615700,1157700,3,2012-12-03 00:00:00
200,1678100,4700,615700,1157800,3,2012-12-04 00:00:00
200,1678400,4700,615700,1157900,3,2012-12-05 00:00:00
200,1678800,4700,615700,1157900,3,2012-12-06 00:00:00
200,1679100,4700,615700,1158000,3,2012-12-07 00:00:00
200,1679300,4700,615700,1158200,3,2012-12-08 00:00:00
200,1679700,4700,615700,1158200,3,2012-12-09 00:00:00
200,1680100,4700,615700,1158200,3,2012-12-10 00:00:00
200,1680200,4700,615700,1158500,3,2012-12-11 00:00:00
200,1680600,4700,615700,1158500,3,2012-12-12 00:00:00
200,1680800,4700,615700,1158700,3,2012-12-13 00:00:00
